symbol,current_price,currency,beta,smb_score,hml_score,rmw_score,cma_score,volatility,composite_score,market_cap,pbr,market_cap_usd
CMI,324.4700012207031,USD,1.03,-1,-1,0,0,0.3142978507240591,-0.09100000000000003,44697000000.0,4.09,44697000000.0
CMMB,1.340000033378601,USD,0.62,1,0,0,-1,0.9815110623603703,0.23600000000000002,25465000.0,2.45,25465000.0
CMND,0.9440000057220459,USD,1.36,1,0,0,-1,0.9701034648359719,0.4580000000000001,5340000.0,1.87,5340000.0
CMP,19.239999771118164,USD,1.57,1,-1,1,-1,0.6664958982223218,0.471,775712000.0,3.15,775712000.0
CMPO,13.8100004196167,USD,0.98,1,-1,0,-1,0.5043494789930802,0.144,1413000000.0,3.73,1413000000.0
CMPR,44.54999923706055,USD,1.77,1,1,0,-1,0.4418471523557988,0.781,1078000000.0,0.78,1078000000.0
CMPS,4.590000152587891,USD,2.28,1,0,0,-1,0.7394494227894188,0.7339999999999999,406994000.0,1.91,406994000.0
CMPX,2.140000104904175,USD,1.0,0,0,0,-1,1.0087433654633748,0.15,N/A,N/A,
CMRE,8.5600004196167,USD,1.15,1,1,0,-1,0.4488275591046119,0.5949999999999999,1277000000.0,0.41,1277000000.0
CMS,70.91999816894531,USD,1.0,0,0,0,1,0.17669816090917465,0.44999999999999996,N/A,N/A,
CMSA,20.959999084472656,USD,1.0,0,0,0,1,0.10254227366212894,0.44999999999999996,N/A,N/A,
CMSC,22.1200008392334,USD,1.0,0,0,0,1,0.08898003596764863,0.44999999999999996,N/A,N/A,
CMSD,22.15999984741211,USD,1.0,0,0,0,1,0.09192163093980137,0.44999999999999996,N/A,N/A,
CMT,16.079999923706055,USD,1.0,0,0,0,-1,0.40029737887225286,0.15,N/A,N/A,
CMTG,2.7100000381469727,USD,1.17,1,1,0,-1,0.6761434065888771,0.6009999999999999,339920000.0,0.18,339920000.0
CMTL,2.0999999046325684,USD,0.98,1,1,0,-1,1.3971257934472372,0.5439999999999999,53411000.0,0.41,53411000.0
CMU,3.309999942779541,USD,1.0,0,0,0,1,0.10354088119905142,0.44999999999999996,N/A,N/A,
CNA,48.02000045776367,USD,0.52,-1,0,0,0,0.21779379710746608,-0.04400000000000001,12995000000.0,1.26,12995000000.0
CNC,55.369998931884766,USD,0.46,-1,1,0,0,0.3446027789997056,0.138,27552000000.0,0.99,27552000000.0
CNCK,4.909999847412109,USD,0.23,1,0,0,-1,0.8675341978410159,0.11900000000000002,851606000.0,1.37,851606000.0
CNDT,2.450000047683716,USD,1.54,1,1,0,-1,0.5190488250966054,0.7119999999999999,396484000.0,0.5,396484000.0
CNET,1.3300000429153442,USD,1.0,0,0,0,-1,1.0495456418164406,0.15,N/A,N/A,
CNEY,2.809999942779541,USD,0.74,1,0,0,-1,4.035136491070109,0.272,8609000.0,N/A,8609000.0
CNF,0.4099999964237213,USD,1.0,0,0,-1,-1,1.1056685917356714,0.0,N/A,N/A,
CNFR,0.7699999809265137,USD,1.0,0,0,0,-1,1.3437445920805768,0.15,N/A,N/A,
CNFRZ,18.3799991607666,USD,1.0,0,0,0,-1,0.6252952963285373,0.15,N/A,N/A,
CNH,12.5600004196167,USD,1.0,0,0,0,0,0.38271712211505343,0.3,N/A,N/A,
CNI,105.8499984741211,USD,0.9,-1,-1,0,0,0.22444488711365768,-0.13,66527000000.0,4.22,66527000000.0
CNK,32.310001373291016,USD,1.94,0,0,0,0,0.33650147207131864,0.582,3785000000.0,1.12,3785000000.0
CNL,11.59000015258789,USD,0.62,1,0,1,-1,0.6039560720286619,0.386,954272000.0,2.06,954272000.0
CNM,59.09000015258789,USD,1.02,-1,-1,0,-1,0.4268602811650121,-0.24400000000000002,11647000000.0,6.59,11647000000.0
CNMD,56.90999984741211,USD,1.19,1,0,0,-1,0.43023566923776235,0.4069999999999999,1789000000.0,1.81,1789000000.0
CNNE,19.049999237060547,USD,1.0,0,0,0,0,0.30857773521208526,0.3,N/A,N/A,
CNO,38.20000076293945,USD,0.92,0,0,0,0,0.3236939936998794,0.276,3787000000.0,1.5,3787000000.0
CNOB,22.6200008392334,USD,1.1,1,1,0,0,0.39605494149059395,0.73,883656000.0,0.77,883656000.0
CNOBP,22.709999084472656,USD,1.0,0,0,0,1,0.1474745877520971,0.44999999999999996,N/A,N/A,
CNP,37.439998626708984,USD,0.58,-1,0,0,0,0.20606232506454736,-0.026000000000000023,24438000000.0,2.23,24438000000.0
CNQ,31.450000762939453,USD,1.51,-1,0,0,0,0.31560937972529496,0.25299999999999995,65854000000.0,2.23,65854000000.0
CNR,66.12999725341797,USD,1.0,0,0,0,-1,0.4589181197006306,0.15,N/A,N/A,
CNS,76.0,USD,1.0,0,0,0,0,0.30645191272094163,0.3,N/A,N/A,
CNSP,1.0099999904632568,USD,0.77,1,1,0,-1,1.5844334035720748,0.481,3710000.0,0.6,3710000.0
CNTA,13.359999656677246,USD,1.54,1,-1,0,-1,0.6227645236734318,0.31199999999999994,1665000000.0,4.15,1665000000.0
CNTB,0.8109999895095825,USD,0.29,1,1,0,-1,0.9643893503879551,0.3370000000000001,42088000.0,0.46,42088000.0
CNTX,0.5820000171661377,USD,1.86,1,1,0,-1,0.8815479588890412,0.8079999999999999,51768000.0,0.57,51768000.0
CNTY,1.9600000381469727,USD,2.03,1,0,0,-1,0.7053628194014797,0.6589999999999999,56456000.0,1.78,56456000.0
CNVS,3.819999933242798,USD,1.0,0,0,0,-1,0.8962523860355751,0.15,N/A,N/A,
CNX,31.899999618530273,USD,1.0,0,0,0,0,0.35324744337015146,0.3,N/A,N/A,
CNXC,54.880001068115234,USD,1.0,0,0,0,-1,0.6334268068847964,0.15,N/A,N/A,
CNXN,65.13999938964844,USD,0.68,1,0,0,0,0.306386361202802,0.404,1786000000.0,2.04,1786000000.0
COCH,1.5499999523162842,USD,1.0,0,0,0,-1,0.8498937260635734,0.15,N/A,N/A,
COCO,35.0,USD,0.38,1,-1,0,-1,0.432972033122052,-0.036000000000000004,1986000000.0,7.15,1986000000.0
COCP,1.6799999475479126,USD,2.13,1,0,0,-1,0.9331166164100256,0.689,14549000.0,1.99,14549000.0
CODA,6.420000076293945,USD,0.61,1,0,0,-1,0.4205228412385602,0.233,75579000.0,1.42,75579000.0
CODI,6.949999809265137,USD,1.04,1,1,-1,-1,0.7324187611518825,0.4119999999999999,490163000.0,0.58,490163000.0
CODX,0.2840000092983246,USD,1.0,0,0,0,-1,1.0115572551371315,0.15,N/A,N/A,
COE,21.399999618530273,USD,1.0,0,0,0,-1,0.7418718688724106,0.15,N/A,N/A,
COEP,9.539999961853027,USD,1.0,0,0,0,-1,1.3931290928833595,0.15,N/A,N/A,
COF,195.6300048828125,USD,1.13,-1,0,0,-1,0.4086509795090967,-0.011000000000000038,125230000000.0,1.97,125230000000.0
COFS,29.34000015258789,USD,0.58,1,0,0,-1,0.41212035001730085,0.224,445633000.0,1.04,445633000.0
COGT,5.789999961853027,USD,1.0,0,0,0,-1,0.6645150472664886,0.15,N/A,N/A,
COHN,7.880000114440918,USD,1.0,0,0,0,-1,0.5228761185405876,0.15,N/A,N/A,
COHR,80.5,USD,1.86,-1,0,0,-1,0.7008342828775332,0.20800000000000005,12513000000.0,2.34,12513000000.0
COHU,18.059999465942383,USD,1.0,0,0,0,-1,0.506779006114688,0.15,N/A,N/A,
COIN,258.9100036621094,USD,3.62,-1,-1,0,-1,0.8551568212491545,0.5360000000000001,67071000000.0,6.42,67071000000.0
COKE,111.44000244140625,USD,0.88,0,-1,0,0,0.32944984726440846,0.064,9958000000.0,6.57,9958000000.0
COLA,10.079999923706055,USD,1.0,0,0,0,1,0.02704846190199375,0.44999999999999996,N/A,N/A,
COLB,23.440000534057617,USD,0.66,0,1,0,0,0.39173142774020675,0.398,4969000000.0,0.95,4969000000.0
COLD,16.469999313354492,USD,0.86,0,0,0,0,0.3097079763440687,0.258,4705000000.0,1.47,4705000000.0
COLL,29.229999542236328,USD,1.0,0,0,0,0,0.39630576629587094,0.3,N/A,N/A,
COLM,61.790000915527344,USD,1.0,0,0,0,0,0.34998777973830775,0.3,N/A,N/A,
COMM,6.0,USD,2.08,1,0,0,-1,1.0190368268571823,0.674,1308000000.0,2.11,1308000000.0
COMP,6.059999942779541,USD,2.8,0,-1,0,-1,0.6659162214606873,0.4899999999999999,4009000000.0000005,9.79,4009000000.0000005
CON,21.65999984741211,USD,0.205,0,-1,0,0,0.33305580686642267,-0.1385,2776000000.0,9.04,2776000000.0
COO,66.91000366210938,USD,0.99,-1,0,0,0,0.3205150420799779,0.09699999999999998,13349000000.0,1.61,13349000000.0
COOK,1.3200000524520874,USD,1.38,1,1,0,-1,0.6581101967921325,0.664,179111000.0,0.64,179111000.0
COOP,131.58999633789062,USD,1.03,0,0,0,0,0.36357511418115884,0.309,8384000000.0,1.68,8384000000.0
COOT,0.824999988079071,USD,1.0,0,0,0,-1,0.8436455535321816,0.15,N/A,N/A,
COP,87.91000366210938,USD,0.62,-1,0,0,0,0.32627495842664345,-0.014000000000000012,110978000000.0,1.7,110978000000.0
COR,291.54998779296875,USD,0.57,-1,-1,0,0,0.20418617974399128,-0.22900000000000004,56509000000.0,5.79,56509000000.0
CORT,69.51000213623047,USD,0.18,0,0,1,-1,1.2188335226409588,0.05399999999999999,7317000000.0,1.12,7317000000.0
CORZ,11.800000190734863,USD,3.92,0,-1,0,-1,0.8670905860994548,0.826,3211000000.0,9.02,3211000000.0
COSM,0.4580000042915344,USD,4.3,1,1,0,-1,1.0468425668711505,1.5399999999999998,12196000.0,0.47,12196000.0
COST,1055.5899658203125,USD,0.99,-1,-1,0,0,0.22180513136145147,-0.10300000000000004,468174000000.0,7.26,468174000000.0
COTY,4.96999979019165,USD,1.9,0,0,0,-1,0.41632835670882207,0.41999999999999993,4090000000.0,1.17,4090000000.0
COUR,9.079999923706055,USD,1.38,1,0,0,-1,0.6886009265605185,0.46399999999999997,1466000000.0,2.4,1466000000.0
COYA,5.650000095367432,USD,0.5,1,0,0,-1,0.7728138148857219,0.19999999999999998,103695000.0,2.62,103695000.0
CP,82.20999908447266,USD,1.07,-1,0,0,0,0.2519776113961792,0.121,76512000000.0,2.18,76512000000.0
CPA,108.66000366210938,USD,1.26,0,0,0,0,0.31320909566227856,0.378,4521000000.0,1.82,4521000000.0
CPAC,5.949999809265137,USD,1.0,0,0,0,0,0.30893588600587646,0.3,N/A,N/A,
CPAY,326.04998779296875,USD,0.98,-1,-1,0,0,0.34045501621126995,-0.10600000000000004,23318000000.0,6.67,23318000000.0
CPB,34.2599983215332,USD,0.14,-1,0,0,0,0.2488855052690298,-0.158,10150000000.0,2.6,10150000000.0
CPBI,14.520000457763672,USD,1.0,0,0,0,0,0.21936672689575606,0.3,N/A,N/A,
CPF,26.559999465942383,USD,1.0,0,0,0,0,0.3462284872566644,0.3,N/A,N/A,
CPHC,17.399999618530273,USD,1.0,0,0,0,0,0.33348113857912864,0.3,N/A,N/A,
CPHI,1.6299999952316284,USD,1.0,0,0,0,-1,1.1751070784489386,0.15,N/A,N/A,
CPIX,5.78000020980835,USD,0.29,1,0,0,-1,1.5608396204640032,0.13700000000000004,85428000.0,2.98,85428000.0
CPK,122.62000274658203,USD,1.0,0,0,0,0,0.2138280420458931,0.3,N/A,N/A,
CPNG,28.219999313354492,USD,1.15,-1,0,0,0,0.3707530767531928,0.14499999999999996,51237000000.0,1.72,51237000000.0
CPOP,0.5820000171661377,USD,1.0,0,0,0,-1,1.1034773027969431,0.15,N/A,N/A,
CPRI,17.719999313354492,USD,1.7,0,-1,0,-1,0.781396165874658,0.16,2089999999.9999998,5.68,2089999999.9999998
CPRT,51.0099983215332,USD,1.1,-1,-1,0,0,0.27022572596371686,-0.07,49324000000.0,5.59,49324000000.0
CPRX,24.90999984741211,USD,0.7,0,-1,0,-1,0.4087723301161677,-0.14,2908000000.0,3.59,2908000000.0
CPS,21.010000228881836,USD,2.86,1,1,0,-1,0.7959207544219006,1.108,368686000.0,0.52,368686000.0
CPSH,2.75,USD,1.0,0,0,1,-1,0.5806925217481915,0.29999999999999993,N/A,N/A,
CPSS,9.289999961853027,USD,1.0,0,0,0,-1,0.47852470749497666,0.15,N/A,N/A,
CPT,117.69999694824219,USD,0.8,-1,0,0,0,0.21952903428343767,0.03999999999999998,12575000000.0,2.72,12575000000.0
CPZ,15.920000076293945,USD,1.0,0,0,0,1,0.12442879465765608,0.44999999999999996,N/A,N/A,
CQP,59.5,USD,0.4,-1,-1,0,0,0.32308127506919965,-0.28,28801000000.0,4.63,28801000000.0
CR,174.49000549316406,USD,1.31,-1,-1,0,0,0.36935137393461004,-0.007000000000000006,10033000000.0,5.71,10033000000.0
CRAI,186.89999389648438,USD,1.0,0,0,0,0,0.3641719048832054,0.3,N/A,N/A,
CRBD,22.6299991607666,USD,1.0,0,0,0,1,0.10388840047010979,0.44999999999999996,N/A,N/A,
CRBG,32.95000076293945,USD,0.9,-1,0,0,0,0.38078878104718844,0.07,17911000000.0,1.46,17911000000.0
CRBP,8.300000190734863,USD,3.2,1,1,0,-1,1.000229010041332,1.21,88227000.0,0.69,88227000.0
CRBU,1.0499999523162842,USD,2.36,1,1,0,-1,0.8557507553681202,0.9579999999999999,106955000.0,0.48,106955000.0
CRC,45.66999816894531,USD,1.49,0,0,0,-1,0.4438874572409845,0.29700000000000004,3607000000.0,1.03,3607000000.0
CRCT,6.230000019073486,USD,1.0,0,0,0,-1,0.542456371579855,0.15,N/A,N/A,
CRDF,3.509999990463257,USD,1.56,1,-1,0,-1,1.070222898433668,0.31799999999999995,222862000.0,3.2,222862000.0
CRDL,1.309999942779541,USD,0.66,1,-1,0,-1,0.7076052371470241,0.048000000000000015,100833000.0,8.26,100833000.0
CRDO,71.91999816894531,USD,2.29,-1,-1,1,-1,1.0010407126602032,0.2869999999999999,10210000000.0,6.52,10210000000.0
CREG,0.6000000238418579,USD,1.0,0,0,0,-1,0.8216314161734173,0.15,N/A,N/A,
CRESY,11.949999809265137,USD,0.59,1,0,0,-1,0.43543169920465763,0.227,682463000.0,1.06,682463000.0
CREV,3.0199999809265137,USD,1.0,0,0,0,-1,1.8779853585217265,0.15,N/A,N/A,
CREX,3.1600000858306885,USD,1.0,0,0,1,-1,0.814785708489909,0.29999999999999993,N/A,N/A,
CRF,7.599999904632568,USD,1.0,0,0,0,0,0.2752018298961576,0.3,N/A,N/A,
CRGO,2.430000066757202,USD,1.1,1,0,0,-1,1.0207428414143198,0.38,111595000.0,2.21,111595000.0
CRGX,4.5,USD,1.0,0,0,0,-1,1.000967079834675,0.15,N/A,N/A,
CRGY,9.09000015258789,USD,1.0,0,0,0,-1,0.5168440543754165,0.15,N/A,N/A,
CRH,91.12000274658203,USD,1.28,-1,-1,0,0,0.3345430389217163,-0.016000000000000014,66049000000.00001,3.13,66049000000.00001
CRI,31.549999237060547,USD,1.0,1,0,0,-1,0.49782843261878695,0.35,1150000000.0,1.36,1150000000.0
CRIS,2.299999952316284,USD,3.65,1,1,0,-1,0.9403066989317835,1.345,22912000.0,0.54,22912000.0
CRK,23.81999969482422,USD,0.33,0,-1,0,-1,0.5723023777740622,-0.251,6977000000.0,3.29,6977000000.0
CRL,138.49000549316406,USD,1.48,0,0,0,-1,0.5437889949217067,0.29400000000000004,6802000000.0,2.13,6802000000.0
CRM,264.4700012207031,USD,1.42,-1,-1,0,0,0.33069622354337047,0.025999999999999968,275350000000.0,4.51,275350000000.0
CRMD,12.609999656677246,USD,1.54,1,-1,0,-1,0.8640871428042912,0.31199999999999994,828817000.0,7.21,828817000.0
CRML,1.409999966621399,USD,0.54,1,0,0,-1,1.2041280350012105,0.212,152833000.0,2.08,152833000.0
CRMT,52.790000915527344,USD,1.0,0,0,0,-1,0.5367862168673979,0.15,N/A,N/A,
CRNC,10.15999984741211,USD,2.8,1,0,0,-1,2.0881044872201238,0.89,430851000.0,2.44,430851000.0
CRNT,2.4000000953674316,USD,1.05,1,0,0,-1,0.6533559335011627,0.365,201870000.0,1.21,201870000.0
CRNX,32.099998474121094,USD,0.32,0,0,0,-1,0.5118127242028953,-0.05399999999999999,2873000000.0,2.29,2873000000.0
CRON,1.9299999475479126,USD,1.52,1,1,0,-1,0.4198154648105721,0.7059999999999998,763130000.0,0.74,763130000.0
CROX,102.16999816894531,USD,1.4,0,0,0,-1,0.5272278590760107,0.27,5754000000.0,2.89,5754000000.0
CRS,246.3000030517578,USD,1.37,-1,-1,0,-1,0.48936905475194853,-0.13899999999999998,12261000000.0,6.88,12261000000.0
CRSP,38.040000915527344,USD,1.87,0,0,0,-1,0.5618055532444316,0.41100000000000003,3336000000.0,1.83,3336000000.0
CRSR,9.109999656677246,USD,1.0,0,0,0,-1,0.7066213000469356,0.15,N/A,N/A,
CRT,9.880000114440918,USD,0.49,1,-1,0,-1,0.40767023728380847,-0.0030000000000000304,62286000.0,6.74,62286000.0
CRTO,26.15999984741211,USD,1.0,0,0,0,-1,0.49963229645072965,0.15,N/A,N/A,
CRUS,100.04000091552734,USD,1.0,0,0,0,-1,0.42268347818624374,0.15,N/A,N/A,
CRVL,111.80999755859375,USD,1.02,0,-1,0,0,0.3358292100784505,0.10599999999999998,5742000000.0,7.83,5742000000.0
CRVO,7.590000152587891,USD,2.17,1,0,1,-1,2.1825235362939694,0.8509999999999999,66054000.0,1.91,66054000.0
CRVS,4.119999885559082,USD,1.0,0,0,0,-1,0.9142700806796349,0.15,N/A,N/A,
CRWD,488.760009765625,USD,1.16,-1,-1,0,-1,0.5236348529817024,-0.20200000000000004,121737000000.0,5.28,121737000000.0
CRWS,3.0899999141693115,USD,0.89,1,1,0,0,0.24051840528521756,0.667,34299000.0,0.67,34299000.0
CRWV,150.47999572753906,USD,2.53,-1,-1,0,-1,1.7882339968704075,0.20899999999999994,43068000000.0,3.54,43068000000.0
CSAI,2.5899999141693115,USD,1.0,0,0,-1,-1,3.755430869176204,0.0,N/A,N/A,
CSAN,6.050000190734863,USD,0.97,0,0,0,-1,0.49007587052567375,0.141,2485000000.0,1.3,2485000000.0
CSBR,6.429999828338623,USD,1.0,0,0,0,-1,0.7755594123298868,0.15,N/A,N/A,
CSCI,3.9000000953674316,USD,1.0,0,0,0,-1,0.9427716030907591,0.15,N/A,N/A,
CSCO,64.36000061035156,USD,0.89,-1,-1,0,0,0.2332928790020349,-0.133,253437000000.0,5.54,253437000000.0
CSGP,75.69000244140625,USD,0.87,-1,-1,0,0,0.3170410309280804,-0.139,31933000000.0,3.73,31933000000.0
CSGS,63.40999984741211,USD,1.0,0,0,0,0,0.28301193259814217,0.3,N/A,N/A,
CSIQ,10.930000305175781,USD,1.38,1,1,0,-1,0.8369742320727508,0.664,732006000.0,0.26,732006000.0
CSL,378.3299865722656,USD,1.05,-1,-1,0,0,0.31282944463270435,-0.08500000000000002,16364000000.0,7.55,16364000000.0
CSPI,14.420000076293945,USD,1.0,0,0,0,-1,0.734667947703507,0.15,N/A,N/A,
CSQ,17.40999984741211,USD,1.0,0,0,0,0,0.2169366325867385,0.3,N/A,N/A,
CSR,63.709999084472656,USD,1.0,0,0,0,0,0.2329681341982209,0.3,N/A,N/A,
CSTE,1.7200000286102295,USD,1.13,1,1,0,-1,0.5857629241351033,0.5889999999999999,78269000.0,0.28,78269000.0
CSTL,16.709999084472656,USD,1.0,0,0,0,-1,0.587552817505408,0.15,N/A,N/A,
CSTM,12.680000305175781,USD,1.0,0,0,0,-1,0.5654665709029488,0.15,N/A,N/A,
CSV,44.099998474121094,USD,0.88,1,-1,0,0,0.2836626005042881,0.264,692057000.0,3.07,692057000.0
CSWC,20.799999237060547,USD,4.54,1,0,0,0,0.2516159461655122,1.5619999999999998,1131000000.0,1.28,1131000000.0
CSWCZ,25.479999542236328,USD,1.0,0,0,0,1,0.06459052745729646,0.44999999999999996,N/A,N/A,
CSWI,307.20001220703125,USD,0.96,0,-1,0,0,0.38700828138837695,0.08799999999999997,5191000000.0,4.72,5191000000.0
CSX,31.860000610351562,USD,1.24,-1,-1,0,0,0.2575140778262337,-0.028000000000000025,59851000000.0,4.92,59851000000.0
CTAS,227.5800018310547,USD,1.07,-1,-1,0,0,0.2505377286539573,-0.07900000000000001,91700000000.0,9.93,91700000000.0
CTBB,18.389999389648438,USD,1.0,0,0,0,0,0.356784663163011,0.3,N/A,N/A,
CTBI,51.45000076293945,USD,1.0,0,0,0,0,0.31660493695399033,0.3,N/A,N/A,
CTDD,18.989999771118164,USD,1.0,0,0,0,0,0.34639018168084995,0.3,N/A,N/A,
CTEV,37.59000015258789,USD,0.25,1,1,1,-1,1.6380612650950865,0.475,449536000.0,0.32,449536000.0
CTGO,20.739999771118164,USD,1.0,0,0,1,-1,0.7129830176899065,0.29999999999999993,N/A,N/A,
CTKB,2.8499999046325684,USD,1.42,1,0,0,-1,0.731373533873308,0.476,483600000.0,1.22,483600000.0
CTLP,8.75,USD,1.09,1,0,0,-1,0.4488871999452819,0.377,639262000.0,2.66,639262000.0
CTM,1.0099999904632568,USD,4.04,1,-1,0,-1,2.137018459067982,1.062,86897000.0,3.33,86897000.0
CTMX,2.6500000953674316,USD,1.11,1,-1,1,-1,1.546318987194846,0.33299999999999996,378106000.0,5.09,378106000.0
CTNM,4.739999771118164,USD,2.49,1,1,0,-1,0.8229112600574285,0.997,122631000.0,0.66,122631000.0
CTNT,1.3700000047683716,USD,1.65,1,1,0,-1,1.9991829240817767,0.745,4538000.0,0.35,4538000.0
CTO,18.389999389648438,USD,0.57,1,0,0,0,0.25728323943354947,0.371,605669000.0,1.02,605669000.0
CTOR,0.9150000214576721,USD,1.0,0,0,0,-1,2.457403156564744,0.15,N/A,N/A,
CTOS,4.5,USD,1.0,0,0,0,-1,0.628490407995659,0.15,N/A,N/A,
CTRA,25.440000534057617,USD,0.33,-1,0,0,0,0.30032726141178856,-0.101,19417000000.0,1.37,19417000000.0
CTRE,28.809999465942383,USD,1.0,0,0,0,0,0.22219578849992463,0.3,N/A,N/A,
CTRI,21.399999618530273,USD,1.0,0,0,0,-1,0.6161109472315354,0.15,N/A,N/A,
CTRM,2.359999895095825,USD,0.75,1,0,0,-1,0.4876001045921568,0.275,22890000.0,N/A,22890000.0
CTRN,32.869998931884766,USD,2.01,1,0,0,-1,0.6386226772146859,0.6529999999999999,231197000.0,2.04,231197000.0
CTS,41.70000076293945,USD,1.0,0,0,0,0,0.35426308191562733,0.3,N/A,N/A,
CTSH,80.31999969482422,USD,0.93,-1,0,0,0,0.25017246014574257,0.07900000000000001,39923000000.0,2.68,39923000000.0
CTSO,1.0,USD,1.05,1,-1,0,-1,0.8605860327342492,0.165,60419000.0,3.69,60419000.0
CTVA,71.19000244140625,USD,0.72,-1,0,0,0,0.2635236675529182,0.015999999999999986,46585000000.0,1.92,46585000000.0
CTXR,0.8650000095367432,USD,1.0,0,0,0,-1,1.1154740204649776,0.15,N/A,N/A,
CUB,10.520000457763672,USD,1.0,0,0,0,1,0.017165796816236138,0.44999999999999996,N/A,N/A,
CUBA,2.4100000858306885,USD,1.0,0,0,0,0,0.27199145115029727,0.3,N/A,N/A,
CUBB,20.209999084472656,USD,1.0,0,0,0,0,0.2119367778524556,0.3,N/A,N/A,
CUBE,42.599998474121094,USD,1.0,0,0,0,0,0.2495336816447034,0.3,N/A,N/A,
CUBI,51.70000076293945,USD,1.0,0,0,0,-1,0.4941838139245452,0.15,N/A,N/A,
CUBWU,10.619999885559082,USD,1.0,0,0,0,1,0.09945058462095355,0.44999999999999996,N/A,N/A,
CUE,0.6320000290870667,USD,1.0,0,0,0,-1,1.3033547570190267,0.15,N/A,N/A,
CUK,21.549999237060547,USD,2.51,-1,0,0,-1,0.502220556541155,0.4029999999999999,26387000000.0,2.98,26387000000.0
CULP,4.199999809265137,USD,1.17,1,1,0,-1,0.43935681452637915,0.6009999999999999,52497000.0,0.88,52497000.0
CUPR,4.920000076293945,USD,1.0,0,0,0,-1,1.158708348352127,0.15,N/A,N/A,
CURB,22.8799991607666,USD,1.0,0,0,0,0,0.38422963342897903,0.3,N/A,N/A,
CURI,6.869999885559082,USD,1.41,1,-1,1,-1,0.994379419074681,0.42299999999999993,312311000.0,5.37,312311000.0
CURR,0.5049999952316284,USD,1.0,0,0,-1,-1,2.6170499897552846,0.0,N/A,N/A,
CURV,5.239999771118164,USD,1.0,0,0,0,-1,0.8131293861000154,0.15,N/A,N/A,
CUZ,28.670000076293945,USD,1.32,0,0,0,0,0.27027789632552734,0.396,4815000000.0,1.0,4815000000.0
CVAC,4.699999809265137,USD,2.43,1,0,0,-1,0.6889429141615975,0.779,1006000000.0,1.42,1006000000.0
CVBF,18.56999969482422,USD,0.66,0,0,0,0,0.34909371801857536,0.198,2668000000.0,1.2,2668000000.0
CVCO,429.0,USD,1.29,0,-1,0,0,0.3596758048080122,0.187,3441000000.0,3.23,3441000000.0
CVE,13.569999694824219,USD,1.28,-1,0,0,0,0.38626656405945686,0.184,24990000000.0,1.12,24990000000.0
CVEO,22.079999923706055,USD,1.28,1,0,0,0,0.3842943762443067,0.5840000000000001,281578000.0,1.28,281578000.0
CVGI,1.4700000286102295,USD,1.0,0,0,0,-1,0.7955174567226055,0.15,N/A,N/A,
CVGW,27.1200008392334,USD,0.41,1,0,0,0,0.39682571927225835,0.323,466960000.0,2.32,466960000.0
CVI,23.75,USD,1.01,0,-1,0,-1,0.5229102320411327,-0.047000000000000014,2449000000.0,4.22,2449000000.0
CVKD,13.6899995803833,USD,1.0,0,0,0,-1,0.9596042982579218,0.15,N/A,N/A,
CVLG,23.270000457763672,USD,1.0,0,0,0,0,0.3801136687373953,0.3,N/A,N/A,
CVLT,183.24000549316406,USD,1.0,0,0,0,-1,0.5384029405279368,0.15,N/A,N/A,
CVM,2.4000000953674316,USD,0.41,1,0,-1,-1,1.2263961041215459,0.02300000000000002,489781000.0,2.32,489781000.0
CVNA,340.1199951171875,USD,3.62,-1,-1,1,-1,0.7320199449297912,0.6860000000000002,35220000000.0,7.4,35220000000.0
CVR,13.84000015258789,USD,0.14,1,1,0,-1,0.5757009887497893,0.29200000000000004,10811000.0,0.55,10811000.0
CVRX,6.760000228881836,USD,1.25,1,0,0,-1,1.1588533110785408,0.42499999999999993,176251000.0,2.44,176251000.0
CVS,63.59000015258789,USD,0.56,-1,0,0,0,0.38048405130643737,-0.032,80443000000.0,1.05,80443000000.0
CVU,2.950000047683716,USD,1.2,1,0,0,-1,0.5308557919828176,0.41000000000000003,44980000.0,1.73,44980000.0
CVV,3.0999999046325684,USD,1.0,0,0,0,-1,0.5914819006164992,0.15,N/A,N/A,
CVX,139.5500030517578,USD,0.8,-1,0,0,0,0.2506529280916216,0.03999999999999998,241733000000.0,1.62,241733000000.0
CW,446.7900085449219,USD,1.0,0,0,0,0,0.3361196086008052,0.3,N/A,N/A,
CWAN,22.8700008392334,USD,1.0,0,0,0,-1,0.42836499037690495,0.15,N/A,N/A,
CWBC,17.860000610351562,USD,0.75,1,1,0,0,0.28293123742977067,0.625,351675000.0,0.94,351675000.0
CWCO,27.530000686645508,USD,0.46,1,0,0,0,0.31881962947228865,0.338,438187000.0,2.05,438187000.0
CWD,3.740000009536743,USD,1.0,0,0,-1,-1,0.960915149469149,0.0,N/A,N/A,
CWEN,30.84000015258789,USD,0.93,0,0,0,0,0.3115875649911089,0.279,5667000000.0,1.74,5667000000.0
CWH,17.530000686645508,USD,1.0,0,0,0,-1,0.578438158740439,0.15,N/A,N/A,
CWK,10.0600004196167,USD,1.42,0,0,0,-1,0.43416184933365953,0.276,2329000000.0,1.31,2329000000.0
CWST,115.93000030517578,USD,0.89,0,-1,0,0,0.25365610290669666,0.067,7187000000.0,4.86,7187000000.0
CWT,46.61000061035156,USD,0.65,0,0,0,0,0.23098253057648324,0.195,2777000000.0,1.7,2777000000.0
